iter	Passed	Remaining
650	16257	8715
651	16281	8690
652	16305	8664
653	16329	8639
654	16353	8613
655	16376	8587
656	16399	8561
657	16424	8536
658	16450	8512
659	16477	8488
660	16501	8462
661	16525	8437
662	16549	8411
663	16573	8386
664	16597	8361
665	16620	8335
666	16643	8309
667	16668	8284
668	16692	8259
669	16716	8233
670	16739	8207
671	16762	8181
672	16786	8156
673	16811	8131
674	16836	8106
675	16861	8081
676	16884	8055
677	16910	8031
678	16934	8005
679	16958	7980
680	16983	7955
681	17008	7930
682	17033	7905
683	17061	7882
684	17085	7856
685	17110	7831
686	17133	7806
687	17157	7780
688	17180	7755
689	17203	7729
690	17226	7703
691	17251	7678
692	17276	7653
693	17300	7628
694	17325	7603
695	17350	7578
696	17374	7553
697	17399	7528
698	17423	7502
699	17449	7478
700	17483	7457
701	17507	7431
702	17531	7406
703	17555	7381
704	17579	7355
705	17603	7330
706	17626	7305
707	17651	7280
708	17675	7254
709	17705	7231
710	17736	7209
711	17760	7184
712	17784	7158
713	17808	7133
714	17831	7107
715	17856	7082
716	17878	7056
717	17903	7031
718	17928	7006
719	17951	6981
720	17974	6955
721	17998	6930
722	18023	6905
723	18052	6881
724	18078	6857
725	18101	6831
726	18126	6806
727	18150	6781
728	18174	6756
729	18197	6730
730	18222	6705
731	18245	6680
732	18268	6654
733	18292	6629
734	18317	6604
735	18341	6579
736	18364	6553
737	18388	6528
738	18413	6503
739	18436	6477
740	18460	6452
741	18487	6428
742	18510	6402
743	18535	6377
744	18558	6352
745	18581	6326
746	18606	6301
747	18631	6276
748	18655	6251
749	18678	6226
750	18701	6200
751	18724	6175
752	18748	6149
753	18771	6124
754	18795	6099
755	18820	6074
756	18844	6049
757	18869	6024
758	18892	5998
759	18916	5973
760	18940	5948
761	18962	5922
762	18986	5897
763	19011	5872
764	19036	5847
765	19061	5822
766	19085	5797
767	19108	5772
768	19133	5747
769	19158	5722
770	19182	5697
771	19206	5672
772	19229	5647
773	19253	5621
774	19277	5596
775	19302	5571
776	19326	5546
777	19350	5521
778	19374	5496
779	19399	5471
780	19423	5446
781	19447	5421
782	19472	5396
783	19498	5372
784	19521	5346
785	19546	5321
786	19571	5296
787	19596	5272
788	19620	5246
789	19645	5222
790	19669	5197
791	19693	5171
792	19717	5146
793	19743	5122
794	19767	5097
795	19790	5072
796	19816	5047
797	19842	5022
798	19869	4998
799	19895	4973
800	19922	4949
801	19950	4925
802	19973	4900
803	20000	4875
804	20023	4850
805	20048	4825
806	20079	4802
807	20102	4776
808	20128	4752
809	20153	4727
810	20178	4702
811	20201	4677
812	20226	4652
813	20249	4627
814	20273	4601
815	20297	4576
816	20321	4551
817	20345	4526
818	20369	4501
819	20394	4476
820	20416	4451
821	20442	4426
822	20466	4401
823	20494	4377
824	20518	4352
825	20542	4327
826	20566	4302
827	20590	4277
828	20614	4252
829	20638	4227
830	20662	4202
831	20687	4177
832	20712	4152
833	20736	4127
834	20761	4102
835	20785	4077
836	20808	4052
837	20831	4027
838	20855	4002
839	20880	3977
840	20904	3952
841	20929	3927
842	20954	3902
843	20977	3877
844	21000	3852
845	21023	3827
846	21047	3801
847	21076	3777
848	21101	3753
849	21125	3728
850	21150	3703
851	21173	3678
852	21199	3653
853	21223	3628
854	21247	3603
855	21270	3578
856	21294	3553
857	21318	3528
858	21341	3503
859	21367	3478
860	21392	3453
861	21416	3428
862	21440	3403
863	21463	3378
864	21488	3353
865	21513	3328
866	21538	3304
867	21562	3279
868	21585	3253
869	21611	3229
870	21635	3204
871	21658	3179
872	21682	3154
873	21705	3129
874	21729	3104
875	21753	3079
876	21778	3054
877	21802	3029
878	21826	3004
879	21850	2979
880	21875	2954
881	21899	2929
882	21923	2904
883	21946	2879
884	21972	2855
885	21996	2830
886	22022	2805
887	22045	2780
888	22069	2755
889	22100	2731
890	22123	2706
891	22147	2681
892	22172	2656
893	22198	2631
894	22221	2606
895	22245	2582
896	22269	2557
897	22294	2532
898	22317	2507
899	22342	2482
900	22364	2457
901	22388	2432
902	22412	2407
903	22434	2382
904	22457	2357
905	22480	2332
906	22506	2307
907	22530	2282
908	22555	2257
909	22579	2233
910	22606	2208
911	22631	2183
912	22655	2158
913	22681	2134
914	22705	2109
915	22732	2084
916	22756	2059
917	22780	2034
918	22804	2009
919	22829	1985
920	22851	1960
921	22876	1935
922	22899	1910
923	22922	1885
924	22947	1860
925	22972	1835
926	22994	1810
927	23019	1785
928	23042	1761
929	23065	1736
930	23193	1718
931	23218	1694
932	23243	1669
933	23265	1644
934	23290	1619
935	23313	1594
936	23337	1569
937	23361	1544
938	23383	1519
939	23407	1494
940	23430	1469
941	23454	1444
942	23478	1419
943	23503	1394
944	23528	1369
945	23552	1344
946	23576	1319
947	23599	1294
948	23625	1269
949	23648	1244
950	23671	1219
951	23696	1194
952	23719	1169
953	23744	1144
954	23769	1120
955	23793	1095
956	23815	1070
957	23841	1045
958	23864	1020
959	23888	995
960	23911	970
961	23936	945
962	23961	920
963	23985	895
964	24010	870
965	24034	845
966	24059	821
967	24082	796
968	24107	771
969	24131	746
970	24154	721
